timestamp,value,label,KPI ID
1477688700,0.024422120482839503,0,76f4550c43334374
1477689000,0.02805437907450321,0,76f4550c43334374
1477689300,0.02727738964884118,0,76f4550c43334374
1477689600,0.024380933363999126,0,76f4550c43334374
1477689900,0.025549756999555008,0,76f4550c43334374
1477690200,0.02553305951907469,0,76f4550c43334374
1477690500,0.02319541224844631,0,76f4550c43334374
1477690800,0.02299504248268248,0,76f4550c43334374
1477691100,0.02509001970301904,0,76f4550c43334374
1477691400,0.025015437623218024,0,76f4550c43334374
1477691700,0.02465588520956397,0,76f4550c43334374
1477692000,0.02539947967474876,0,76f4550c43334374
1477692300,0.029848801646194044,0,76f4550c43334374
1477692600,0.0338984972508325,0,76f4550c43334374
1477692900,0.03255379348738944,0,76f4550c43334374
1477693200,0.03363912972006035,0,76f4550c43334374
1477693500,0.03419014657687765,0,76f4550c43334374
1477693800,0.032119658994417766,0,76f4550c43334374
1477694100,0.0381808444169912,0,76f4550c43334374
1477694400,0.03948324789590625,0,76f4550c43334374
1477694700,0.0361103568345313,0,76f4550c43334374
1477695000,0.035033925924944365,0,76f4550c43334374
1477695300,0.034908138238498164,0,76f4550c43334374
1477695600,0.04329027345073628,0,76f4550c43334374
1477695900,0.04388359059116313,0,76f4550c43334374
1477696200,0.04880934733938301,0,76f4550c43334374
1477696500,0.05133066689529491,0,76f4550c43334374
1477696800,0.048942927183418916,0,76f4550c43334374
1477697100,0.047932173030307335,0,76f4550c43334374
1477697400,0.05161452406379872,0,76f4550c43334374
1477697700,0.05217333307796403,0,76f4550c43334374
1477698000,0.06068904813423806,0,76f4550c43334374
1477698300,0.06118997254932439,0,76f4550c43334374
1477698600,0.058852325278986026,0,76f4550c43334374
1477698900,0.0710837863297604,0,76f4550c43334374
1477699200,0.0794492240615182,0,76f4550c43334374
1477699500,0.07380547565167782,0,76f4550c43334374
1477699800,0.07160920038291674,0,76f4550c43334374
1477700100,0.07325445879510221,0,76f4550c43334374
1477700400,0.07183517295238988,0,76f4550c43334374
1477700700,0.07918985653108443,0,76f4550c43334374
1477701000,0.08229558790453259,0,76f4550c43334374
1477701300,0.09410961194276726,0,76f4550c43334374
1477701600,0.09624688944709042,0,76f4550c43334374
1477701900,0.10175705801290456,0,76f4550c43334374
1477702200,0.0955288977854796,0,76f4550c43334374
1477702500,0.10501306671091727,0,76f4550c43334374
1477702800,0.10840265525291756,0,76f4550c43334374
1477703100,0.10890357966800387,0,76f4550c43334374
1477703400,0.1283060520119476,0,76f4550c43334374
1477703700,0.11789461633594495,0,76f4550c43334374
1477704000,0.12014098404619533,0,76f4550c43334374
1477704300,0.12073318802136965,0,76f4550c43334374
1477704600,0.13435833211143708,0,76f4550c43334374
1477704900,0.1322377520876329,0,76f4550c43334374
1477705200,0.1318292203979838,0,76f4550c43334374
1477705500,0.14255679503819832,0,76f4550c43334374
1477705800,0.13194610276149107,0,76f4550c43334374
1477706100,0.14181431373870115,0,76f4550c43334374
1477706400,0.14083695454630854,0,76f4550c43334374
1477706700,0.15776819977607134,0,76f4550c43334374
1477707000,0.15033782095217818,0,76f4550c43334374
1477707300,0.14364213127086922,0,76f4550c43334374
1477707600,0.16477334942959335,0,76f4550c43334374
1477707900,0.1684378898170135,0,76f4550c43334374
1477708200,0.16281974421049572,0,76f4550c43334374
1477708500,0.15443760899825762,0,76f4550c43334374
1477708800,0.1509478355735204,0,76f4550c43334374
1477709100,0.1466643752416741,0,76f4550c43334374
1477709400,0.14421875093076744,0,76f4550c43334374
1477709700,0.1628865341329004,0,76f4550c43334374
1477710000,0.1613503659262941,0,76f4550c43334374
1477710300,0.15660828146359942,0,76f4550c43334374
1477710600,0.14990368645920651,0,76f4550c43334374
1477710900,0.1437757111147118,0,76f4550c43334374
1477711200,0.14378461643779575,0,76f4550c43334374
1477711500,0.1426903748820409,0,76f4550c43334374
1477711800,0.14824284373184166,0,76f4550c43334374
1477712100,0.15565652507525446,0,76f4550c43334374
1477712400,0.14597198638361789,0,76f4550c43334374
1477712700,0.15505541577699616,0,76f4550c43334374
1477713000,0.15672516382744506,0,76f4550c43334374
1477713300,0.15609065956822615,0,76f4550c43334374
1477713600,0.13809856774400747,0,76f4550c43334374
1477713900,0.14833412329212295,0,76f4550c43334374
1477714200,0.14335827410222046,0,76f4550c43334374
1477714500,0.1548461406881484,0,76f4550c43334374
1477714800,0.16238560971752405,0,76f4550c43334374
1477715100,0.16557482849361546,0,76f4550c43334374
1477715400,0.16564941057341653,0,76f4550c43334374
1477715700,0.1717606884369475,0,76f4550c43334374
1477716000,0.16904790443835574,0,76f4550c43334374
1477716300,0.1727625372672168,0,76f4550c43334374
1477716600,0.17171059599550653,0,76f4550c43334374
1477716900,0.19301658111691364,0,76f4550c43334374
1477717200,0.17729645980626793,0,76f4550c43334374
1477717500,0.16974919861901253,0,76f4550c43334374
1477717800,0.17158592147474802,0,76f4550c43334374
1477718100,0.17442449315978592,0,76f4550c43334374
1477718400,0.1748753251337213,0,76f4550c43334374
1477718700,0.16881413971114784,0,76f4550c43334374
1477719000,0.16911469436027698,0,76f4550c43334374
1477719300,0.16567501337649734,0,76f4550c43334374
1477719600,0.15447100395921826,0,76f4550c43334374
1477719900,0.15668286354340044,0,76f4550c43334374
1477720200,0.1508476506901551,0,76f4550c43334374
1477720500,0.15752664289146714,0,76f4550c43334374
1477720800,0.16013144984978064,0,76f4550c43334374
1477721100,0.15866986372297534,0,76f4550c43334374
1477721400,0.1603652145769885,0,76f4550c43334374
1477721700,0.17918327510296092,0,76f4550c43334374
1477722000,0.17268795518789914,0,76f4550c43334374
1477722300,0.17421521807093815,0,76f4550c43334374
1477722600,0.1802764034935116,0,76f4550c43334374
1477722900,0.16707760173877775,0,76f4550c43334374
1477723200,0.1606902588639943,0,76f4550c43334374
1477723500,0.16715218381857874,0,76f4550c43334374
1477723800,0.16324497338086685,0,76f4550c43334374
1477724100,0.16040640169534548,0,76f4550c43334374
1477724400,0.15408696190768753,0,76f4550c43334374
1477724700,0.1624100993558841,0,76f4550c43334374
1477725000,0.16871395482826598,0,76f4550c43334374
1477725300,0.1601147523693003,0,76f4550c43334374
1477725600,0.1540535669467269,0,76f4550c43334374
1477725900,0.14775861679742894,0,76f4550c43334374
1477726200,0.14607217126649982,0,76f4550c43334374
1477726500,0.15257528333992468,0,76f4550c43334374
1477726800,0.1628865341329004,0,76f4550c43334374
1477727100,0.1627028618471335,0,76f4550c43334374
1477727400,0.17679553539137496,0,76f4550c43334374
1477727700,0.16966571121661092,0,76f4550c43334374
1477728000,0.1667770470896486,0,76f4550c43334374
1477728300,0.1487604656276983,0,76f4550c43334374
1477728600,0.1661091478694691,0,76f4550c43334374
1477728900,0.15609845172562248,0,76f4550c43334374
1477729200,0.15799417234539948,0,76f4550c43334374
1477729500,0.15551403990832793,0,76f4550c43334374
1477729800,0.1740404511082552,0,76f4550c43334374
1477730100,0.15420384427153316,0,76f4550c43334374
1477730400,0.15288474331165436,0,76f4550c43334374
1477730700,0.1579184771003942,0,76f4550c43334374
1477731000,0.1676197132725111,0,76f4550c43334374
1477731300,0.16377929275672046,0,76f4550c43334374
1477731600,0.14804247396607778,0,76f4550c43334374
1477731900,0.15242500601511838,0,76f4550c43334374
1477732200,0.14848440061644586,0,76f4550c43334374
1477732500,0.1611833911214909,0,76f4550c43334374
1477732800,0.16272735148501016,0,76f4550c43334374
1477733100,0.15472925832430276,0,76f4550c43334374
1477733400,0.15645800413927655,0,76f4550c43334374
1477733700,0.14687365033100527,0,76f4550c43334374
1477734000,0.1477753142779093,0,76f4550c43334374
1477734300,0.14547106196872492,0,76f4550c43334374
1477734600,0.1531686004803032,0,76f4550c43334374
1477734900,0.1319127078004821,0,76f4550c43334374
1477735200,0.14512820703555118,0,76f4550c43334374
1477735500,0.13172013019201792,0,76f4550c43334374
1477735800,0.12615986918467584,0,76f4550c43334374
1477736100,0.13181252291750348,0,76f4550c43334374
1477736400,0.13372382785236314,0,76f4550c43334374
1477736700,0.14041951753381715,0,76f4550c43334374
1477737000,0.12973313001224965,0,76f4550c43334374
1477737300,0.13535238878402,0,76f4550c43334374
1477737600,0.14040282005333685,0,76f4550c43334374
1477737900,0.1530183231554969,0,76f4550c43334374
1477738200,0.14677346544764,0,76f4550c43334374
1477738500,0.1325049117756564,0,76f4550c43334374
1477738800,0.13194610276149107,0,76f4550c43334374
1477739100,0.13890004680812626,0,76f4550c43334374
1477739400,0.13076058164584156,0,76f4550c43334374
1477739700,0.12505004331398326,0,76f4550c43334374
1477740000,0.14285734968732747,0,76f4550c43334374
1477740300,0.15954703803200268,0,76f4550c43334374
1477740600,0.1447608624645008,0,76f4550c43334374
1477740900,0.14582170905929506,0,76f4550c43334374
1477741200,0.15106471793688264,0,76f4550c43334374
1477741500,0.1509311380930401,0,76f4550c43334374
1477741800,0.15000387134208842,0,76f4550c43334374
1477742100,0.15385319718096305,0,76f4550c43334374
1477742400,0.14950294692719546,0,76f4550c43334374
1477742700,0.1476751293950274,0,76f4550c43334374
1477743000,0.1552134852591988,0,76f4550c43334374
1477743300,0.16334515826374876,0,76f4550c43334374
1477743600,0.16908909155671273,0,76f4550c43334374
1477743900,0.17251207505952865,0,76f4550c43334374
1477744200,0.16059897930371295,0,76f4550c43334374
1477744500,0.15604835928418154,0,76f4550c43334374
1477744800,0.16924827420411956,0,76f4550c43334374
1477745100,0.1850941832012115,0,76f4550c43334374
1477745400,0.17516697445976648,0,76f4550c43334374
1477745700,0.1736642012146042,0,76f4550c43334374
1477746000,0.16257707416068728,0,76f4550c43334374
1477746300,0.16051549190131134,0,76f4550c43334374
1477746600,0.16317818345894555,0,76f4550c43334374
1477746900,0.1621262421872353,0,76f4550c43334374
1477747200,0.17347273677144096,0,76f4550c43334374
1477747500,0.16327836834182746,0,76f4550c43334374
1477747800,0.16281974421049572,0,76f4550c43334374
1477748100,0.1594212503455565,0,76f4550c43334374
1477748400,0.17141894666946134,0,76f4550c43334374
1477748700,0.17285492999270238,0,76f4550c43334374
1477749000,0.172562167501453,0,76f4550c43334374
1477749300,0.16858816714181976,0,76f4550c43334374
1477749600,0.16339525070518968,0,76f4550c43334374
1477749900,0.15661607362147914,0,76f4550c43334374
1477750200,0.15710920587897576,0,76f4550c43334374
1477750500,0.16354552802999595,0,76f4550c43334374
1477750800,0.15955483018988242,0,76f4550c43334374
1477751100,0.15654149154167812,0,76f4550c43334374
1477751400,0.16038191205746882,0,76f4550c43334374
1477751700,0.15866986372297534,0,76f4550c43334374
1477752000,0.1489608353934621,0,76f4550c43334374
1477752300,0.14072007218294627,0,76f4550c43334374
1477752600,0.13364924577275553,0,76f4550c43334374
1477752900,0.14264918776368388,0,76f4550c43334374
1477753200,0.13369933821429314,0,76f4550c43334374
1477753500,0.13113571837443333,0,76f4550c43334374
1477753800,0.1275713628698468,0,76f4550c43334374
1477754100,0.12706153313182153,0,76f4550c43334374
1477754400,0.123463782666226,0,76f4550c43334374
1477754700,0.12991680229777486,0,76f4550c43334374
1477755000,0.12666079359976215,0,76f4550c43334374
1477755300,0.11687607002529204,0,76f4550c43334374
1477755600,0.11610798592218224,0,76f4550c43334374
1477755900,0.11299446239114436,0,76f4550c43334374
1477756200,0.09620458916314734,0,76f4550c43334374
1477756500,0.10556408356749288,0,76f4550c43334374
1477756800,0.10674960468319072,0,76f4550c43334374
1477757100,0.09874260619954438,0,76f4550c43334374
1477757400,0.08627849358705643,0,76f4550c43334374
1477757700,0.08733822701630321,0,76f4550c43334374
1477758000,0.09087030072527352,0,76f4550c43334374
1477758300,0.09853444427594917,0,76f4550c43334374
1477758600,0.0850005797459697,0,76f4550c43334374
1477758900,0.08116906455331133,0,76f4550c43334374
1477759200,0.08256274759255605,0,76f4550c43334374
1477759500,0.08508406714846797,0,76f4550c43334374
1477759800,0.07823030798485972,0,76f4550c43334374
1477760100,0.07231939988694754,0,76f4550c43334374
1477760400,0.0677854773478481,0,76f4550c43334374
1477760700,0.05775029156583481,0,76f4550c43334374
1477761000,0.05555512946242296,0,76f4550c43334374
1477761300,0.07118397121278733,0,76f4550c43334374
1477761600,0.06360331506461964,0,76f4550c43334374
1477761900,0.05540485213790673,0,76f4550c43334374
1477762200,0.054820440320322135,0,76f4550c43334374
1477762500,0.05035330770319231,0,76f4550c43334374
1477762800,0.04510250666782162,0,76f4550c43334374
1477763100,0.039633525220712514,0,76f4550c43334374
1477763400,0.04250549186719452,0,76f4550c43334374
1477763700,0.046997114122201,0,76f4550c43334374
1477764000,0.04449249204681776,0,76f4550c43334374
1477764300,0.0435741306191434,0,76f4550c43334374
1477764600,0.03093413787886495,0,76f4550c43334374
1477764900,0.041662825684332036,0,76f4550c43334374
1477765200,0.038490304388720906,0,76f4550c43334374
1477765500,0.04031812192137238,0,76f4550c43334374
1477765800,0.047414551134740704,0,76f4550c43334374
1477766100,0.035518152859357006,0,76f4550c43334374
1477766400,0.032804255695077625,0,76f4550c43334374
1477766700,0.03960013025975187,0,76f4550c43334374
1477767000,0.03446621158764673,0,76f4550c43334374
1477767300,0.030800558034539,0,76f4550c43334374
1477767600,0.02949815455562395,0,76f4550c43334374
1477767900,0.029999078970516912,0,76f4550c43334374
1477768200,0.02979091704687333,0,76f4550c43334374
1477768500,0.029640639722550464,0,76f4550c43334374
1477768800,0.02852970068631528,0,76f4550c43334374
1477769100,0.030058076735041836,0,76f4550c43334374
1477769400,0.026542700506740367,0,76f4550c43334374
1477769700,0.026726372792023875,0,76f4550c43334374
1477770000,0.029173110268618144,0,76f4550c43334374
1477770300,0.027069227725197608,0,76f4550c43334374
1477770600,0.0250822275451393,0,76f4550c43334374
1477770900,0.021934195887888232,0,76f4550c43334374
1477771200,0.025065530064658968,0,76f4550c43334374
1477771500,0.023445874456134486,0,76f4550c43334374
1477771800,0.02321990188680636,0,76f4550c43334374
1477772100,0.025182412428504608,0,76f4550c43334374
1477772400,0.0286721858532418,0,76f4550c43334374
1477772700,0.02463139557168729,0,76f4550c43334374
1477773000,0.024689280171008004,0,76f4550c43334374
1477773300,0.02712711232403491,0,76f4550c43334374
1477773600,0.028421723646037005,0,76f4550c43334374
1477773900,0.023262202170367584,0,76f4550c43334374
1477774200,0.023011739963162803,0,76f4550c43334374
1477774500,0.02438872552187888,0,76f4550c43334374
1477774800,0.022076681054814758,0,76f4550c43334374
1477775100,0.022677790353073025,0,76f4550c43334374
1477775400,0.022761277755474613,0,76f4550c43334374
1477775700,0.021299691628669345,0,76f4550c43334374
1477776000,0.02372973162478329,0,76f4550c43334374
1477776300,0.023937893547943474,0,76f4550c43334374
1477776600,0.024455515443800143,0,76f4550c43334374
1477776900,0.02337017921112924,0,76f4550c43334374
1477777200,0.02340357417208987,0,76f4550c43334374
1477777500,0.02503992726157809,0,76f4550c43334374
1477777800,0.023019532120559155,0,76f4550c43334374
1477778100,0.02727738964884118,0,76f4550c43334374
1477778400,0.026692977831063242,0,76f4550c43334374
1477778700,0.029030625101691618,0,76f4550c43334374
1477779000,0.029557152320148883,0,76f4550c43334374
1477779300,0.028304841282191382,0,76f4550c43334374
1477779600,0.03173561694288704,0,76f4550c43334374
1477779900,0.036219447040497184,0,76f4550c43334374
1477780200,0.04253888682815515,0,76f4550c43334374
1477780500,0.03947545573850991,0,76f4550c43334374
1477780800,0.036954136182598005,0,76f4550c43334374
1477781100,0.04318229640997463,0,76f4550c43334374
1477781400,0.0473566665356617,0,76f4550c43334374
1477781700,0.04538636383637376,0,76f4550c43334374
1477782000,0.04479304669585021,0,76f4550c43334374
1477782300,0.04450139736975671,0,76f4550c43334374
1477782600,0.046271330302990785,0,76f4550c43334374
1477782900,0.058861230601924976,0,76f4550c43334374
1477783200,0.058368098344428375,0,76f4550c43334374
1477783500,0.05686532509916941,0,76f4550c43334374
1477783800,0.061382550157788526,0,76f4550c43334374
1477784100,0.07791305585529862,0,76f4550c43334374
1477784400,0.07092460368230523,0,76f4550c43334374
1477784700,0.06650867667206227,0,76f4550c43334374
1477785000,0.06622481950351013,0,76f4550c43334374
1477785300,0.07536613349596744,0,76f4550c43334374
1477785600,0.07721955383174814,0,76f4550c43334374
1477785900,0.0912209478158267,0,76f4550c43334374
1477786200,0.08584435909398805,0,76f4550c43334374
1477786500,0.0767275347396491,0,76f4550c43334374
1477786800,0.07942362125809893,0,76f4550c43334374
1477787100,0.09536192298045404,0,76f4550c43334374
1477787400,0.09531183053894544,0,76f4550c43334374
1477787700,0.11712653223283515,0,76f4550c43334374
1477788000,0.11655102573818953,0,76f4550c43334374
1477788300,0.10589803317753432,0,76f4550c43334374
1477788600,0.1153899942605617,0,76f4550c43334374
1477788900,0.11832095867142366,0,76f4550c43334374
1477789200,0.11784452389445567,0,76f4550c43334374
1477789500,0.12917432099808432,0,76f4550c43334374
1477789800,0.12575912965261646,0,76f4550c43334374
1477790100,0.12446563149635033,0,76f4550c43334374
1477790400,0.1334989684482393,0,76f4550c43334374
1477790700,0.13482586156551446,0,76f4550c43334374
1477791000,0.15778489725655165,0,76f4550c43334374
1477791300,0.1582947269945286,0,76f4550c43334374
1477791600,0.16230212231512245,0,76f4550c43334374
1477791900,0.1566750713855207,0,76f4550c43334374
1477792200,0.1666768622067667,0,76f4550c43334374
1477792500,0.16695181405233156,0,76f4550c43334374
1477792800,0.1546212812840245,0,76f4550c43334374
1477793100,0.16396296504248736,0,76f4550c43334374
1477793400,0.16581638537821972,0,76f4550c43334374
1477793700,0.16489802395035194,0,76f4550c43334374
1477794000,0.18620400907175905,0,76f4550c43334374
1477794300,0.18204633642684234,0,76f4550c43334374
1477794600,0.18526115800601467,0,76f4550c43334374
1477794900,0.17454137552363155,0,76f4550c43334374
1477795200,0.17685341999021226,0,76f4550c43334374
1477795500,0.17308869471991026,0,76f4550c43334374
1477795800,0.17506678957640118,0,76f4550c43334374
1477796100,0.17376438609748612,0,76f4550c43334374
1477796400,0.1846600487082398,0,76f4550c43334374
1477796700,0.17613542832859178,0,76f4550c43334374
1477797000,0.17290502243414332,0,76f4550c43334374
1477797300,0.18850826138094345,0,76f4550c43334374
1477797600,0.18506078824025085,0,76f4550c43334374
1477797900,0.19654865482569545,0,76f4550c43334374
1477798200,0.1686883520247017,0,76f4550c43334374
1477798500,0.17486641981063736,0,76f4550c43334374
1477798800,0.17059186480187502,0,76f4550c43334374
1477799100,0.17288832495366302,0,76f4550c43334374
1477799400,0.17682002502925162,0,76f4550c43334374
1477799700,0.18790715208316847,0,76f4550c43334374
1477800000,0.18632979675820527,0,76f4550c43334374
1477800300,0.17998475416746645,0,76f4550c43334374
1477800600,0.17474953744727512,0,76f4550c43334374
1477800900,0.17328906448567405,0,76f4550c43334374
1477801200,0.18887560595199385,0,76f4550c43334374
1477801500,0.17683672250973195,0,76f4550c43334374
1477801800,0.1978009658636529,0,76f4550c43334374
1477802100,0.2000128254473517,0,76f4550c43334374
1477802400,0.19769187565768706,0,76f4550c43334374
1477802700,0.19904437157804306,0,76f4550c43334374
1477803000,0.20789403624469688,0,76f4550c43334374
1477803300,0.20134862388771085,0,76f4550c43334374
1477803600,0.20124064684694912,0,76f4550c43334374
1477803900,0.185001790475726,0,76f4550c43334374
1477804200,0.20131522892675013,0,76f4550c43334374
1477804500,0.2030272772607602,0,76f4550c43334374
1477804800,0.2108583956166644,0,76f4550c43334374
1477805100,0.1973334364092372,0,76f4550c43334374
1477805400,0.19175647792155973,0,76f4550c43334374
1477805700,0.19251565670153725,0,76f4550c43334374
1477806000,0.1812949498042612,0,76f4550c43334374
1477806300,0.1926915368299078,0,76f4550c43334374
1477806600,0.1888845112750778,0,76f4550c43334374
1477806900,0.18435949405911065,0,76f4550c43334374
1477807200,0.17004975326814167,0,76f4550c43334374
1477807500,0.1760274512883135,0,76f4550c43334374
1477807800,0.1901201248325549,0,76f4550c43334374
1477808100,0.1947787218923646,0,76f4550c43334374
1477808400,0.20441316814256025,0,76f4550c43334374
1477808700,0.18946892309285576,0,76f4550c43334374
1477809000,0.18536134288889647,0,76f4550c43334374
1477809300,0.20013861313379788,0,76f4550c43334374
1477809600,0.1830236956187516,0,76f4550c43334374
1477809900,0.18890900091343787,0,76f4550c43334374
1477810200,0.18189605910203607,0,76f4550c43334374
1477810500,0.1815042248931089,0,76f4550c43334374
1477810800,0.18137064504878306,0,76f4550c43334374
1477811100,0.180643748064562,0,76f4550c43334374
1477811400,0.15845279647673122,0,76f4550c43334374
1477811700,0.18046898110187906,0,76f4550c43334374
1477812000,0.17220372825300315,0,76f4550c43334374
1477812300,0.180969905516772,0,76f4550c43334374
1477812600,0.1889346037165188,0,76f4550c43334374
1477812900,0.1753673442255303,0,76f4550c43334374
1477813200,0.18001814912842706,0,76f4550c43334374
1477813500,0.17929125214372255,0,76f4550c43334374
1477813800,0.17950052723257034,0,76f4550c43334374
1477814100,0.1795918067928517,0,76f4550c43334374
1477814400,0.17214473048847825,0,76f4550c43334374
1477814700,0.18218882159376884,0,76f4550c43334374
1477815000,0.18247267876193424,0,76f4550c43334374
1477815300,0.16976589609997622,0,76f4550c43334374
1477815600,0.16392177792364696,0,76f4550c43334374
1477815900,0.17507569489948516,0,76f4550c43334374
1477816200,0.16793696540212055,0,76f4550c43334374
1477816500,0.17692020991261695,0,76f4550c43334374
1477816800,0.17754692201395605,0,76f4550c43334374
1477817100,0.17291281459202307,0,76f4550c43334374
1477817400,0.17054177236043402,0,76f4550c43334374
1477817700,0.16178450041974915,0,76f4550c43334374
1477818000,0.16310360137914456,0,76f4550c43334374
1477818300,0.17075883960716154,0,76f4550c43334374
1477818600,0.1813116472847415,0,76f4550c43334374
1477818900,0.1684467951400975,0,76f4550c43334374
1477819200,0.16599226550610685,0,76f4550c43334374
1477819500,0.16618372994927008,0,76f4550c43334374
1477819800,0.1700408479455411,0,76f4550c43334374
1477820100,0.17248758542165196,0,76f4550c43334374
1477820400,0.16447279478046425,0,76f4550c43334374
1477820700,0.17615212580907208,0,76f4550c43334374
1477821000,0.16395517288509098,0,76f4550c43334374
1477821300,0.1632371812234705,0,76f4550c43334374
1477821600,0.1571003005558918,0,76f4550c43334374
1477821900,0.17292171991462366,0,76f4550c43334374
1477822200,0.1579184771003942,0,76f4550c43334374
1477822500,0.1533099724820255,0,76f4550c43334374
1477822800,0.13786480301699294,0,76f4550c43334374
1477823100,0.14747475962878015,0,76f4550c43334374
1477823400,0.1494784572893188,0,76f4550c43334374
1477823700,0.15411145154604758,0,76f4550c43334374
1477824000,0.15645800413927655,0,76f4550c43334374
1477824300,0.15906281109759005,0,76f4550c43334374
1477824600,0.15957152767036273,0,76f4550c43334374
1477824900,0.13627075021164606,0,76f4550c43334374
1477825200,0.1432413917388582,0,76f4550c43334374
1477825500,0.16549913324861024,0,76f4550c43334374
1477825800,0.14763282911098274,0,76f4550c43334374
1477826100,0.15216675165003388,0,76f4550c43334374
1477826400,0.1555474348692886,0,76f4550c43334374
1477826700,0.17542634199005525,0,76f4550c43334374
1477827000,0.17277144259030078,0,76f4550c43334374
1477827300,0.1778307791826049,0,76f4550c43334374
1477827600,0.17443228531766564,0,76f4550c43334374
1477827900,0.17050058524207706,0,76f4550c43334374
1477828200,0.1818125716996345,0,76f4550c43334374
1477828500,0.1721536358115622,0,76f4550c43334374
1477828800,0.1749999996544799,0,76f4550c43334374
1477829100,0.18546152777226188,0,76f4550c43334374
1477829400,0.17634470341792294,0,76f4550c43334374
1477829700,0.1716605035540656,0,76f4550c43334374
1477830000,0.17065865472379627,0,76f4550c43334374
1477830300,0.193934942544298,0,76f4550c43334374
1477830600,0.19878611721295847,0,76f4550c43334374
1477830900,0.18723925286298904,0,76f4550c43334374
1477831200,0.1822801011535668,0,76f4550c43334374
1477831500,0.18819100925181734,0,76f4550c43334374
1477831800,0.19225740233645275,0,76f4550c43334374
1477832100,0.1895023180538164,0,76f4550c43334374
1477832400,0.19173978044107948,0,76f4550c43334374
1477832700,0.18631309927772494,0,76f4550c43334374
1477833000,0.19207373005116926,0,76f4550c43334374
1477833300,0.2017159684587612,0,76f4550c43334374
1477833600,0.1964395646197296,0,76f4550c43334374
1477833900,0.19719095124231065,0,76f4550c43334374
1477834200,0.19558020095687007,0,76f4550c43334374
1477834500,0.1837995718792094,0,76f4550c43334374
1477834800,0.1920147322866443,0,76f4550c43334374
1477835100,0.1860537317474361,0,76f4550c43334374
1477835400,0.17399035866681425,0,76f4550c43334374
1477835700,0.17950831939045012,0,76f4550c43334374
1477836000,0.17764710689683802,0,76f4550c43334374
1477836300,0.19167299051915807,0,76f4550c43334374
1477836600,0.2070513700618344,0,76f4550c43334374
1477836900,0.1914804129107907,0,76f4550c43334374
1477837200,0.18625410151320004,0,76f4550c43334374
1477837500,0.17435770323786465,0,76f4550c43334374
1477837800,0.17390687126441265,0,76f4550c43334374
