KPI ID,timestamp,alpha01EWMA,alpha03EWMA,alpha05EWMA,alpha07EWMA,alpha09EWMA
046ec29ddf80d62e,1469395800,-1.27097151723091,-1.3484628464946553,-1.3558553128957413,-1.3572913141926675,-1.3574432110910366
046ec29ddf80d62e,1469396100,-1.279618776407819,-1.3511572252462587,-1.3566497109478708,-1.3573982705578,-1.3574440192091037
046ec29ddf80d62e,1469396400,-1.2874013096670374,-1.353043290372381,-1.3570469099739353,-1.3574303574673399,-1.3574441000209105
046ec29ddf80d62e,1469396700,-1.2944055896003337,-1.3543635359606667,-1.3572455094869675,-1.3574399835402018,-1.3574441081020912
046ec29ddf80d62e,1469397000,-1.2897581290403004,-1.3224337703724667,-1.3025882467434837,-1.2807836838620603,-1.258882296410209
046ec29ddf80d62e,1469397300,-1.2855754145362706,-1.3000829344607265,-1.2752596153717417,-1.257786793958618,-1.249026115241021
046ec29ddf80d62e,1469397600,-1.2927622839826434,-1.3172912868225084,-1.3163518621858707,-1.3275469144875853,-1.3466023096241022
046ec29ddf80d62e,1469397900,-1.2882791539843792,-1.2964831959757557,-1.2821414230929353,-1.2718157631462754,-1.2577981165624104
046ec29ddf80d62e,1469398200,-1.2623417119859413,-1.216209657383029,-1.1555230785464676,-1.1017780427438828,-1.051794072256241
046ec29ddf80d62e,1469398500,-1.2609006391873472,-1.2257260553681202,-1.2017270312732338,-1.2040851016231646,-1.228317292825624
046ec29ddf80d62e,1469398800,-1.2596036736686125,-1.232387533957684,-1.2248290076366168,-1.2347772192869493,-1.2459696148825625
046ec29ddf80d62e,1469399100,-1.2474850922017513,-1.2041966314703787,-1.1816234333183084,-1.1673256670860848,-1.1491730345882563
046ec29ddf80d62e,1469399400,-1.2256270563815763,-1.151609062229265,-1.1052640836591543,-1.0704310139258255,-1.0409315640588257
046ec29ddf80d62e,1469399700,-1.2059548241434188,-1.1147977637604853,-1.0670844088295772,-1.0413626179777478,-1.0301074170058828
046ec29ddf80d62e,1469400000,-1.199201127629077,-1.1218837923323397,-1.1027511339147886,-1.1093012866933243,-1.1275868148005883
046ec29ddf80d62e,1469400300,-1.1821714882661694,-1.0939900748326377,-1.0658279339573944,-1.0530236998079974,-1.0387729420800589
046ec29ddf80d62e,1469400600,-1.1558935003395525,-1.0416105350828464,-0.9926097714786972,-0.9594812362423992,-0.931329742308006
046ec29ddf80d62e,1469400900,-1.1322433112055972,-1.0049448572579924,-0.9560006902393486,-0.9314184971727197,-0.9205854223308007
046ec29ddf80d62e,1469401200,-1.1000068284850375,-0.9464249452805946,-0.8829395871196744,-0.8463404879518159,-0.8209491778330802
046ec29ddf80d62e,1469401500,-1.0709939940365338,-0.9054610068964162,-0.8464090355598373,-0.8208170851855447,-0.8109855533833081
046ec29ddf80d62e,1469401800,-1.0448824430328805,-0.8767862500274912,-0.8281437597799186,-0.8131600643556633,-0.809989190938331
046ec29ddf80d62e,1469402100,-1.0213820471295925,-0.8567139202192438,-0.8190111218899594,-0.810862958106699,-0.8098895546938332
046ec29ddf80d62e,1469402400,-0.9892803783166333,-0.8098093518534706,-0.7596882404449797,-0.7335146387320097,-0.7113177785693834
046ec29ddf80d62e,1469402700,-0.94943756388497,-0.7441222164974294,-0.6752702372224899,-0.6336509554196029,-0.6028987884569383
046ec29ddf80d62e,1469403000,-0.9135790308964731,-0.6981412217482005,-0.6330612356112449,-0.6036918504258808,-0.5920568894456938
046ec29ddf80d62e,1469403300,-0.8703550387068257,-0.6331005879237402,-0.5572001723056225,-0.5180449314277642,-0.4924108870445694
046ec29ddf80d62e,1469403600,-0.8314534457361431,-0.5875721442466181,-0.5192696406528112,-0.49235085572832926,-0.48244628680445695
046ec29ddf80d62e,1469403900,-0.7854906995625288,-0.5228482961726326,-0.4455478123264056,-0.40798344551849874,-0.3828880142804457
046ec29ddf80d62e,1469404200,-0.733172915506276,-0.4446876650208428,-0.3539303356632028,-0.30601403495554963,-0.2743703745280446
046ec29ddf80d62e,1469404500,-0.6751355973556483,-0.3571212857145899,-0.2533650348316014,-0.19876402428666487,-0.16495679805280444
046ec29ddf80d62e,1469404800,-0.6338533235200835,-0.32867875770021293,-0.25783894691580067,-0.24324820858599946,-0.2525772529052805
046ec29ddf80d62e,1469405100,-0.5966992770680751,-0.308768988090149,-0.26007590295790034,-0.25659346387579984,-0.26133929839052805
046ec29ddf80d62e,1469405400,-0.5742119477612677,-0.3276860868631043,-0.31595094347895014,-0.3372562279627399,-0.36077731543905284
046ec29ddf80d62e,1469405700,-0.543022038885141,-0.308074118504173,-0.2891319012394751,-0.284795869688822,-0.2721593046439053
046ec29ddf80d62e,1469406000,-0.503999808396627,-0.2614918031529211,-0.22096581761973755,-0.19239857470664656,-0.1647356910643905
046ec29ddf80d62e,1469406300,-0.45792848845696427,-0.19603024490704477,-0.13212621330986876,-0.08802019871199396,-0.05543151720643905
046ec29ddf80d62e,1469406600,-0.4383669255112679,-0.21591502913493132,-0.19721953615493437,-0.21002506091359818,-0.24162472482064393
046ec29ddf80d62e,1469406900,-0.3988588938601411,-0.16412650309445193,-0.12025307257746719,-0.09330814457407945,-0.0631204205820644
046ec29ddf80d62e,1469407200,-0.352350352874127,-0.09502059736611633,-0.027013278288733594,0.01836611782777616,0.053291822341793554
046ec29ddf80d62e,1469407500,-0.32144397848671435,-0.07950040085628142,-0.0351499436443668,-0.024790790951667148,-0.03362876586582064
046ec29ddf80d62e,1469407800,-0.282676929038043,-0.03578232579939698,0.0155382861778166,0.03892132391449985,0.056240987813417936
046ec29ddf80d62e,1469408100,-0.2477865845342387,-0.005179673259577886,0.040882401088908296,0.05803495837434995,0.06522796318134179
046ec29ddf80d62e,1469408400,-0.21638527448081485,0.01624218351829548,0.05355445854445415,0.06376904871230499,0.06612666071813418
046ec29ddf80d62e,1469408700,-0.18812409543273337,0.031237483262806835,0.05989048727222707,0.06548927581369149,0.06621653047181342
046ec29ddf80d62e,1469409000,-0.12983509678946004,0.14029600558396477,0.22732818913611352,0.29598290644410746,0.3619109549471813
046ec29ddf80d62e,1469409300,-0.05547237301051403,0.2823448462087753,0.42056016506805677,0.5184493706332323,0.5886040223947181
046ec29ddf80d62e,1469409600,0.0005027658905373752,0.3489250971461427,0.46241959053402837,0.5085301223899696,0.5127115166394718
046ec29ddf80d62e,1469409900,0.03992907840148364,0.36267733530229984,0.42859274076701415,0.4288951604169909,0.40656045356394716
046ec29ddf80d62e,1469410200,0.08636407216133528,0.4051578395116099,0.4664358783835071,0.48166385932509725,0.49450715975639475
046ec29ddf80d62e,1469410500,0.15005819154520172,0.5006020674581269,0.5948705721917535,0.6508128439975291,0.7004254553756394
046ec29ddf80d62e,1469410800,0.19643158649068154,0.5345590895206888,0.6043313565958768,0.6248983518992588,0.6224554724375639
046ec29ddf80d62e,1469411100,0.23816764194161338,0.5583290049644821,0.6090617487979384,0.6171240042697776,0.6146584741437564
046ec29ddf80d62e,1469411400,0.27573009184745206,0.5749679457751374,0.6114269448989692,0.6147916999809333,0.6138787743143757
046ec29ddf80d62e,1469411700,0.32048760926270686,0.6194691418425962,0.6673661054494846,0.6907511961942799,0.7123626168314375
046ec29ddf80d62e,1469412000,0.3607693749364362,0.6506199790898173,0.6953356857247422,0.7135390450582839,0.7222110010831437
046ec29ddf80d62e,1469412300,0.4189255890427926,0.7381334401628721,0.8188336008623711,0.8736937747174851,0.9203194645083144
046ec29ddf80d62e,1469412600,0.4931688067385134,0.8651007379140103,0.9900956834311855,1.0750585686152454,1.1372539358508313
046ec29ddf80d62e,1469412900,0.5490363901646621,0.9211239088398071,1.0209701622155927,1.0588088192845735,1.060385570485083
046ec29ddf80d62e,1469413200,0.5883659027481959,0.9274861909878649,0.9816508391077963,0.977274706985372,0.9541369214485083
046ec29ddf80d62e,1469413500,0.6237624640733763,0.9319397884915053,0.9619911775538981,0.9528144732956115,0.9435120565448508
046ec29ddf80d62e,1469413800,0.6556193692660387,0.9350573067440535,0.952161346776949,0.9454764031886834,0.942449570054485
046ec29ddf80d62e,1469414100,0.7171445214394349,1.0358013820208374,1.1115161188884746,1.173252544656605,1.2380287589054484
046ec29ddf80d62e,1469414400,0.7725171583954914,1.106322234714586,1.1911935049442373,1.2415853870969813,1.2675866777905447
046ec29ddf80d62e,1469414700,0.8114012191559422,1.1228328941002101,1.1762756354721184,1.1854260523290943,1.1719806571790543
046ec29ddf80d62e,1469415000,0.890202123840348,1.265806105670147,1.3878429507360592,1.4752150018987282,1.5566673051179056
046ec29ddf80d62e,1469415300,0.9173176880563132,1.2344716037691028,1.2746003583680294,1.2555149367696183,1.2008887199117906
046ec29ddf80d62e,1469415600,0.930770383350682,1.179683514938372,1.1632224996840148,1.1129457297308853,1.066749048891179
046ec29ddf80d62e,1469415900,0.9428778091156138,1.1413318527568603,1.1075335703420075,1.0701749676192656,1.0533350817891178
046ec29ddf80d62e,1469416200,0.9537744923040525,1.114485689229802,1.0796891056710036,1.0573437389857796,1.0519936850789118
046ec29ddf80d62e,1469416500,0.9635815071736473,1.0956933747608613,1.0657668733355017,1.0534943703957338,1.0518595454078912
046ec29ddf80d62e,1469416800,0.9724078205562826,1.0825387546326029,1.0588057571677507,1.0523395598187202,1.0518461314407892
046ec29ddf80d62e,1469417100,0.9913028151006543,1.106184458042822,1.1100817615838752,1.128652304145616,1.150406602544079
046ec29ddf80d62e,1469417400,0.9973569976905889,1.0898825129299752,1.0809632012919375,1.0748869399436847,1.0617008371544079
046ec29ddf80d62e,1469417700,1.00280576202153,1.0784711513509826,1.0664039211459686,1.0587573306831053,1.052830260615441
046ec29ddf80d62e,1469418000,1.007709649919377,1.0704831982456877,1.0591242810729842,1.0539184479049315,1.051943202961544
046ec29ddf80d62e,1469418300,1.0121231490274392,1.0648916310719814,1.055484461036492,1.0524667830714793,1.0518544971961545
046ec29ddf80d62e,1469418600,1.0160952982246954,1.0609775340503869,1.053664551018246,1.0520312836214438,1.0518456266196154
046ec29ddf80d62e,1469418900,1.0196702325022258,1.0582376661352708,1.0527545960091231,1.0519006337864332,1.0518447395619617
046ec29ddf80d62e,1469419200,1.0119363608520033,1.0234658210946894,0.9975430560045615,0.97520225133593,0.9532828383561962
046ec29ddf80d62e,1469419500,1.004975876366803,0.9991255295662824,0.9699372860022808,0.952192736600779,0.9434266482356196
046ec29ddf80d62e,1469419800,1.0206140653301228,1.0477952004963975,1.0656475260011402,1.0986082571802336,1.1395646542235618
046ec29ddf80d62e,1469420100,1.0456397478971104,1.1147179076474782,1.16825920850057,1.21919210085407,1.257740267322356
046ec29ddf80d62e,1469420400,1.0572115497073995,1.1287098651532346,1.1648084872502849,1.1787080664562208,1.1709960161322355
046ec29ddf80d62e,1469420700,1.1223827338366594,1.3027739229072641,1.4368659391251424,1.549858793636866,1.6551306535132235
046ec29ddf80d62e,1469421000,1.1810367995529933,1.4246187633350846,1.572894665062571,1.6612040117910596,1.7035441172513224
046ec29ddf80d62e,1469421300,1.2228741461976942,1.4770562141345591,1.5861524655312855,1.6179483897373177,1.6098236511251325
046ec29ddf80d62e,1469421600,1.2276738206779247,1.4152006171941913,1.4285116782656426,1.3749941406211952,1.3047661670125132
046ec29ddf80d62e,1469421900,1.2867500902101323,1.536171386835934,1.6234740971328212,1.6854038033863585,1.7670694811012515
046ec29ddf80d62e,1469422200,1.339918732789119,1.6208509255851538,1.7209553065664105,1.7785267022159075,1.8132998125101252
046ec29ddf80d62e,1469422500,1.3658678861102074,1.6144187277096076,1.6601827862832053,1.6531451968647723,1.6207992206510127
046ec29ddf80d62e,1469422800,1.4001734365991867,1.6427701266967252,1.6845530886416027,1.6921899327594314,1.7001109739651012
046ec29ddf80d62e,1469423100,1.431048432039268,1.6626161059877074,1.6967382398208013,1.7039033535278292,1.70804214929651
046ec29ddf80d62e,1469423400,1.4259819904353412,1.577946478991395,1.5385611279104006,1.4774398172583487,1.413149829329651
046ec29ddf80d62e,1469423700,1.4323735054918072,1.5515316775939765,1.5142291344552001,1.4861599438775046,1.482222409832965
046ec29ddf80d62e,1469424000,1.4709798065426265,1.6316031291157835,1.6663328252276002,1.7187535443632513,1.7848151053832966
046ec29ddf80d62e,1469424300,1.4728715399883638,1.5890913326810483,1.5781149831138,1.5585540620089753,1.5193889374383296
046ec29ddf80d62e,1469424600,1.4745741000895276,1.5593330751767336,1.5340060620568998,1.5104942173026925,1.492846320643833
046ec29ddf80d62e,1469424900,1.465155091680575,1.5056483574237136,1.4571950390284498,1.4194170763908076,1.3916302464643833
046ec29ddf80d62e,1469425200,1.4895319216125174,1.5666308674965994,1.5830592150142249,1.622071496617242,1.6771940765464384
046ec29ddf80d62e,1469425500,1.4895684435512657,1.5436107495476195,1.5364781780071124,1.5295494476851725,1.5086268345546436
046ec29ddf80d62e,1469425800,1.4896013132961392,1.5274966669833334,1.513187659503556,1.5017928330055517,1.4917701103554641
046ec29ddf80d62e,1469426100,1.4896308960665254,1.5162168091883332,1.501542400251778,1.4934658486016654,1.4900844379355462
046ec29ddf80d62e,1469426400,1.5115601455598728,1.5740287837318332,1.605232895625889,1.6442861282804992,1.6870394956935546
046ec29ddf80d62e,1469426700,1.4984425326038857,1.5159353534122832,1.4928084558129444,1.4595546496841498,1.4110495639693554
046ec29ddf80d62e,1469427000,1.4866366809434972,1.4752699521885984,1.4365962359064723,1.404135206105245,1.3834505707969356
046ec29ddf80d62e,1469427300,1.4869627269491477,1.4796581088320186,1.463246688453236,1.4641685605315735,1.4792524839796934
046ec29ddf80d62e,1469427600,1.4653535433542328,1.417021943482413,1.367058789726618,1.328860191859472,1.2917090502979693
046ec29ddf80d62e,1469427900,1.4678079031188096,1.438884502737689,1.4284779653633088,1.4415860562578415,1.4700783319297968
046ec29ddf80d62e,1469428200,1.4700168269069287,1.4541882942163822,1.4591875531816543,1.4754038155773523,1.4879152600929795
046ec29ddf80d62e,1469428500,1.450102233316236,1.3991930732514675,1.365029222090827,1.3322307683732055,1.292575327909298
046ec29ddf80d62e,1469428800,1.4431304115846124,1.3935503560760272,1.3727066190454136,1.3659380417119615,1.3716031471909298
046ec29ddf80d62e,1469429100,1.469709709526151,1.488162266553219,1.5408150050227067,1.606027786213588,1.675191366619093
046ec29ddf80d62e,1469429400,1.460777140173536,1.4558287913872534,1.4605995105113534,1.4480771470640763,1.4098647510619093
046ec29ddf80d62e,1469429700,1.4527378277561827,1.4331953587710775,1.4204917632556766,1.400691955319223,1.383332089506191
046ec29ddf80d62e,1469430000,1.4455024465805644,1.4173519559397543,1.4004378896278382,1.3864763977957668,1.380678823350619
046ec29ddf80d62e,1469430300,1.460893228522508,1.4719694489578279,1.4999240778139191,1.53553010553873,1.577537121735062
046ec29ddf80d62e,1469430600,1.4418909947702572,1.4116398815704794,1.3853974844069596,1.3502686553616188,1.3015375140735062
046ec29ddf80d62e,1469430900,1.4357402968932316,1.4022631218993356,1.38289075020348,1.3713494078084856,1.3724993658073505
046ec29ddf80d62e,1469431200,1.4083020438039084,1.3299915151295347,1.2721242581017398,1.2243552585425455,1.182471925980735
046ec29ddf80d62e,1469431500,1.3836076160235176,1.2794013903906742,1.21674101205087,1.1802570137627635,1.1634691819980734
046ec29ddf80d62e,1469431800,1.3723339435211659,1.2768422405734718,1.243805951525435,1.2436867278288288,1.2601307200998073
046ec29ddf80d62e,1469432100,1.3621876382690494,1.27505083570143,1.2573384212627174,1.2627156420486485,1.2697968739099808
046ec29ddf80d62e,1469432400,1.3530559635421444,1.2737968522910008,1.2641046561313587,1.2684243163145945,1.270763489290998
046ec29ddf80d62e,1469432700,1.33388614378793,1.2400651264037004,1.2127312110656794,1.1934777310943783,1.1722983383290997
046ec29ddf80d62e,1469433000,1.349487243509137,1.3150147307825901,1.3513141760328398,1.4009713180283134,1.4581372607329097
046ec29ddf80d62e,1469433300,1.3525769207582232,1.3346255163478131,1.36584909601642,1.386560206608494,1.388159340473291
046ec29ddf80d62e,1469433600,1.3553576302824009,1.348353066243469,1.3731165560082101,1.3822368731825483,1.3811615484473292
046ec29ddf80d62e,1469433900,1.3359576438541607,1.2922544761704282,1.2672371610041049,1.2276214981547644,1.1833381442447328
046ec29ddf80d62e,1469434200,1.3513515935687448,1.3515472756192997,1.3785671510020525,1.4112144481464293,1.459241241324473
046ec29ddf80d62e,1469434500,1.3542548358118704,1.3601982977335096,1.3794755835010264,1.3896331456439288,1.3882697385324474
046ec29ddf80d62e,1469434800,1.3459164413306834,1.3334000757134565,1.3251732372505132,1.3064995673931785,1.2826107757532448
046ec29ddf80d62e,1469435100,1.338411886297615,1.3146413202994194,1.2980220641252567,1.2815594939179533,1.2720448794753245
046ec29ddf80d62e,1469435400,1.3316577867678536,1.3015101915095935,1.2844464775626283,1.2740774718753858,1.2709882898475324
046ec29ddf80d62e,1469435700,1.3365304096910684,1.3251723388567154,1.3324152467813142,1.3484920527626156,1.3694444433847532
046ec29ddf80d62e,1469436000,1.3190131453219616,1.2760279669997006,1.246886506390657,1.2174980520287846,1.1821664337384752
046ec29ddf80d62e,1469436300,1.3251502323897655,1.3073347816997904,1.3136352611953286,1.3315182268086354,1.3605622577738474
046ec29ddf80d62e,1469436600,1.330673610750789,1.3292495519898533,1.3470096385976644,1.3657242792425905,1.3784018401773848
046ec29ddf80d62e,1469436900,1.3246933387757103,1.3117359536928972,1.3089402647988322,1.2993269074727771,1.2816239859177385
046ec29ddf80d62e,1469437200,1.3193110939981392,1.2994764348850278,1.289905577899416,1.279407695941833,1.2719462004917739
046ec29ddf80d62e,1469437500,1.3035157611983252,1.2580408342195193,1.2256316719497078,1.1967727449825498,1.1724166094491772
046ec29ddf80d62e,1469437800,1.2783486491784928,1.1961819762536634,1.138738156474854,1.0953230721947649,1.0639018378449179
046ec29ddf80d62e,1469438100,1.2885521858606435,1.2514425881775644,1.2595610862374271,1.2948657328584294,1.3487357981844919
046ec29ddf80d62e,1469438400,1.2867840563745792,1.257271079024295,1.2652159886187135,1.2780693435575285,1.2786573817184492
046ec29ddf80d62e,1469438700,1.2851927398371212,1.2613510226170064,1.2680434398093567,1.2730304267672583,1.2716495400718448
046ec29ddf80d62e,1469439000,1.2837605549534092,1.2642069831319045,1.2694571654046785,1.2715187517301774,1.2709487559071844
046ec29ddf80d62e,1469439300,1.2715202760580684,1.233352217992333,1.2154074657023393,1.194406061719053,1.1723168649907183
046ec29ddf80d62e,1469439600,1.2824066500522615,1.2774617573946332,1.2978957408511698,1.324590629715716,1.359577300899072
046ec29ddf80d62e,1469439900,1.2703017616470353,1.242630559976243,1.2296267534255847,1.2103276251147146,1.181179719489907
046ec29ddf80d62e,1469440200,1.2594073620823318,1.21824872178337,1.1954922597127924,1.1760487237344142,1.1633399613489905
046ec29ddf80d62e,1469440500,1.2496024024740986,1.201181435048359,1.1784250128563962,1.165765053320324,1.161555985534899
046ec29ddf80d62e,1469440800,1.2188753138266888,1.1235264593338512,1.060378264428198,1.009361577196097,0.9642539629534899
046ec29ddf80d62e,1469441100,1.1912209340440199,1.0691679763336959,1.001354890214099,0.9624405343588291,0.9445237606953489
046ec29ddf80d62e,1469441400,1.1882346172396179,1.096824913233587,1.0813563281070495,1.1016825965076487,1.1396743654695347
046ec29ddf80d62e,1469441700,1.152692994615656,1.0176229565635109,0.9570873595535248,0.9134776526522945,0.8635039884469535
