KPI ID,timestamp,alpha01EWMA,alpha03EWMA,alpha05EWMA,alpha07EWMA,alpha09EWMA
54e8a140f6237526,1469230500,-0.9605212364924374,-0.9501988540483455,-1.0246471631702772,-1.0860278496638993,-1.143360911424883
54e8a140f6237526,1469230800,-0.9519239144106936,-0.9275036025363418,-0.9495975894226385,-0.9379919658716698,-0.9014293052499883
54e8a140f6237526,1469231100,-0.9616210568836242,-0.9639211235174392,-0.9992464642813192,-1.015624327159501,-1.0341487357509989
54e8a140f6237526,1469231400,-0.9754309275032619,-1.0046607153862073,-1.0494831136806595,-1.0744911323038502,-1.0931626603470999
54e8a140f6237526,1469231700,-0.9709474472453358,-0.982441338247545,-0.9900396193023298,-0.973764627137955,-0.94685277846631
54e8a140f6237526,1469232000,-0.9670195543488022,-0.9672094922572815,-0.9608540687911649,-0.9442973509373864,-0.9331869442986309
54e8a140f6237526,1469232300,-0.9454742410637219,-0.902516571029497,-0.8562102451445824,-0.8093857003298159,-0.7697284737780631
54e8a140f6237526,1469232600,-0.9582102381263498,-0.9536118632276478,-0.9645222284172912,-0.9937996582819447,-1.0425236378988063
54e8a140f6237526,1469232900,-0.9698329063097149,-0.9898593802473534,-1.0194795741886455,-1.0502457414565833,-1.0712455917538806
54e8a140f6237526,1469233200,-0.9741903891147434,-0.9969238864811474,-1.016443654274323,-1.024459136488975,-1.0191915200993882
54e8a140f6237526,1469233500,-0.9707205973077692,-0.9796944618503031,-0.9779680626596614,-0.9649824706781924,-0.9474623759504388
54e8a140f6237526,1469233800,-0.9577852354045923,-0.9381962167780122,-0.9096675204678307,-0.8784516259966577,-0.8519765180434439
54e8a140f6237526,1469234100,-0.944964555997033,-0.9056108841433086,-0.8696229808984154,-0.8442403967292973,-0.8318182490004444
54e8a140f6237526,1469234400,-0.9498359090440297,-0.932031044840416,-0.9316505336827077,-0.9488467795456892,-0.9774921027203444
54e8a140f6237526,1469234700,-0.9342543824903267,-0.8906279244403912,-0.8628355885948539,-0.8404684843186068,-0.8123677894283345
54e8a140f6237526,1469235000,-0.909465556558094,-0.8293493840586738,-0.7746008558814269,-0.7325968315131819,-0.6989662897940334
54e8a140f6237526,1469235300,-0.8712306944575847,-0.7386796495069716,-0.6508588957172134,-0.5887609043410545,-0.5443018709771034
54e8a140f6237526,1469235600,-0.8583748013172263,-0.7398772835710801,-0.6967653293856066,-0.6964985054401164,-0.7228347738463102
54e8a140f6237526,1469235900,-0.8547692000196037,-0.764609735002056,-0.7595420588633033,-0.7845727034707348,-0.812370386891531
54e8a140f6237526,1469236200,-0.8569592174625433,-0.7982276268361392,-0.8181057166561516,-0.8490403731555204,-0.8702394756932532
54e8a140f6237526,1469236500,-0.8505595060984891,-0.7966479699318973,-0.8055339102390758,-0.8097855846220561,-0.8006898410091253
54e8a140f6237526,1469236800,-0.8608443449690402,-0.8436759473935281,-0.8794709025215379,-0.9103212017494169,-0.9381360894245125
54e8a140f6237526,1469237100,-0.8511219750735363,-0.8196593569796697,-0.821545774267769,-0.807630812734625,-0.7810721903550514
54e8a140f6237526,1469237400,-0.8608743182236827,-0.8583551718582687,-0.8850955904213844,-0.9063410284228874,-0.9318880849530051
54e8a140f6237526,1469237700,-0.8657491366504144,-0.873735371048088,-0.8973590464561922,-0.9086380602705662,-0.9118490607372005
54e8a140f6237526,1469238000,-0.853137543345773,-0.8335047208148616,-0.8184961250300962,-0.7903346606039698,-0.7568547893173202
54e8a140f6237526,1469238300,-0.8377317743002957,-0.7931772604377031,-0.7587879889605481,-0.726456295204891,-0.7048573465336321
54e8a140f6237526,1469238600,-0.8323787550137661,-0.7904845567368921,-0.771494785197774,-0.7668779955659673,-0.7762671579448631
54e8a140f6237526,1469238900,-0.8184734878740895,-0.7613370148009244,-0.732410434407387,-0.7153916572016902,-0.7016201910497863
54e8a140f6237526,1469239200,-0.8082343574601805,-0.747760565481147,-0.7242463090711935,-0.7158750257750071,-0.7146359844664788
54e8a140f6237526,1469239500,-0.8215376854526625,-0.8058126870523028,-0.8327569732280967,-0.8736498539020021,-0.9186044720931479
54e8a140f6237526,1469239800,-0.8135096528930963,-0.7864460888937119,-0.7870071665425483,-0.7809751080705005,-0.7589920710806148
54e8a140f6237526,1469240100,-0.7892239039292867,-0.7217079112020983,-0.6788296648987742,-0.6337490466996502,-0.5894861540375615
54e8a140f6237526,1469240400,-0.790302793188058,-0.7451993767965688,-0.7394212307078871,-0.7501336715717951,-0.7789601322690562
54e8a140f6237526,1469240700,-0.7822986793612522,-0.7347180602335981,-0.7248414428139436,-0.7222232599155385,-0.7171315026549057
54e8a140f6237526,1469241000,-0.775626298466627,-0.7289751032880186,-0.7202081566144718,-0.7175693872651615,-0.7157305336389905
54e8a140f6237526,1469241300,-0.7732389874463643,-0.7358085287808129,-0.7359806724392359,-0.7414980479643484,-0.7481509228014991
54e8a140f6237526,1469241600,-0.773737415545428,-0.7485329506776691,-0.757101970438118,-0.7672057022952046,-0.7752160338734501
54e8a140f6237526,1469241900,-0.7557134375975851,-0.7020223562944684,-0.675299803252559,-0.6456100559354614,-0.6116694758476451
54e8a140f6237526,1469242200,-0.7567354066883266,-0.7211955879576278,-0.7206164658787795,-0.7298362067341384,-0.7505067632392646
54e8a140f6237526,1469242500,-0.739282422372794,-0.6794985806302395,-0.6514110147058898,-0.6264947564933415,-0.5990356835036265
54e8a140f6237526,1469242800,-0.7220954198826146,-0.6458727256824676,-0.609411706088445,-0.5851371051777025,-0.5705747260742626
54e8a140f6237526,1469243100,-0.7133635322422531,-0.6425438710214273,-0.6220941247837225,-0.6198847119886107,-0.6283563617385263
54e8a140f6237526,1469243400,-0.7019577460923279,-0.6295724109378991,-0.6106998977633613,-0.6054793831166833,-0.6022107398425527
54e8a140f6237526,1469243700,-0.6733726528414951,-0.5655327317317294,-0.5134033556736807,-0.47291858444380497,-0.4347172062098552
54e8a140f6237526,1469244000,-0.6337605435575455,-0.47904838021281054,-0.39532745783784035,-0.3359516673345415,-0.2929981246227855
54e8a140f6237526,1469244300,-0.604029451949091,-0.4362687543908674,-0.36588854265542015,-0.3363002394314624,-0.33210447718797853
54e8a140f6237526,1469244600,-0.5849069462630819,-0.42922944660030715,-0.3893464688722101,-0.3898531483917387,-0.40473440329889787
54e8a140f6237526,1469244900,-0.5647806037634737,-0.415553669000315,-0.38649499506960505,-0.3855064094044216,-0.38575260947018986
54e8a140f6237526,1469245200,-0.5358307598617263,-0.37347221772402045,-0.3308885799078025,-0.30834943814352644,-0.286329209218419
54e8a140f6237526,1469245500,-0.5233281520279537,-0.3846719568640143,-0.3708466307159013,-0.38006810850985795,-0.3983571342934419
54e8a140f6237526,1469245800,-0.5056600379075583,-0.37326447305201,-0.3587468207699507,-0.3566733401297574,-0.35181802317094424
54e8a140f6237526,1469246100,-0.4968121541827025,-0.386439491334107,-0.38796401071447534,-0.3990288425002272,-0.41064488291019446
54e8a140f6237526,1469246400,-0.4737131193209323,-0.3502541856033749,-0.3268929081397377,-0.30578391664556814,-0.2803041132995195
54e8a140f6237526,1469246700,-0.4486042063016391,-0.3119651266607624,-0.27475844863386883,-0.24757196738327042,-0.22839200154515196
54e8a140f6237526,1469247000,-0.42157349982527526,-0.27186473112393367,-0.2265277950859344,-0.19907958929158112,-0.18330662753871518
54e8a140f6237526,1469247300,-0.4080587594459477,-0.27623314059635357,-0.25647694555896716,-0.2602221440098743,-0.2761141491826715
54e8a140f6237526,1469247600,-0.38355633259825295,-0.24227354570814746,-0.2097557182639836,-0.1921907868812623,-0.17434245679036717
54e8a140f6237526,1469247900,-0.37274710247212767,-0.2522306913968032,-0.2426098748004918,-0.2504820580002787,-0.2653518738823367
54e8a140f6237526,1469248200,-0.34891331520711494,-0.21688425292436223,-0.1885095523112459,-0.1692310782754836,-0.14750349422803366
54e8a140f6237526,1469248500,-0.32779662005310345,-0.19314288614715355,-0.16312795798912294,-0.14719177804954506,-0.13872207672310335
54e8a140f6237526,1469248800,-0.3117724188140931,-0.1854664026019075,-0.16534128282606148,-0.1614457587789635,-0.16467135456901036
54e8a140f6237526,1469249100,-0.2960850383907838,-0.17629606619563526,-0.16011994870353075,-0.15686275784038906,-0.15587588857980106
54e8a140f6237526,1469249400,-0.27938756021310546,-0.16214032332114467,-0.14461510265876537,-0.13743600698191671,-0.1317868198105801
54e8a140f6237526,1469249700,-0.2546745013183949,-0.12317531770460126,-0.08843603696238268,-0.06381068198077501,-0.04220995612045801
54e8a140f6237526,1469250000,-0.2627218642765554,-0.18676716166322088,-0.21179208393119134,-0.2537468962242325,-0.30585431342204583
54e8a140f6237526,1469250300,-0.2584124321376999,-0.1966252760306546,-0.21570981340959566,-0.22986334888886972,-0.2282502199414046
54e8a140f6237526,1469250600,-0.2609576257049799,-0.22279700356460821,-0.24978709061004783,-0.2676640621340109,-0.2783029530235904
54e8a140f6237526,1469250900,-0.2696719824077819,-0.26038826031512574,-0.29894414167152394,-0.32397005355330327,-0.34112136876205906
54e8a140f6237526,1469251200,-0.26299253639030373,-0.24313503889048801,-0.250910831952262,-0.239205281629091,-0.2167019068859059
54e8a140f6237526,1469251500,-0.26931856205887333,-0.26807036514614163,-0.288581812514131,-0.30013853964192727,-0.3152977044569906
54e8a140f6237526,1469251800,-0.308093186004086,-0.38476869605559916,-0.4728233070125655,-0.5499869229502782,-0.622888091805599
54e8a140f6237526,1469252100,-0.3332001465227774,-0.43708692459621934,-0.5159930491017828,-0.5564100307187834,-0.5655353212524599
54e8a140f6237526,1469252400,-0.3618971194665997,-0.4920118100056535,-0.5680814625313915,-0.601041922388335,-0.614706420490146
54e8a140f6237526,1469252700,-0.4002762980342397,-0.5681149385468575,-0.6568851838371957,-0.7022948103166005,-0.7325906566777147
54e8a140f6237526,1469253000,-0.43891145414921573,-0.6336688147380002,-0.7217565215105979,-0.7613279445237802,-0.7812241389333715
54e8a140f6237526,1469253300,-0.48951952031209417,-0.7270658050500001,-0.833374318644299,-0.889892864401734,-0.9286153180935373
54e8a140f6237526,1469253600,-0.5310421970470848,-0.7803699498336001,-0.8690603031531495,-0.9002902606839203,-0.9071331907051539
54e8a140f6237526,1469253900,-0.5465630806276763,-0.75213427473942,-0.7776556680030748,-0.750462801202276,-0.7083392486382154
54e8a140f6237526,1469254200,-0.5602779240322087,-0.731607446719494,-0.7306835913380374,-0.7037369006317827,-0.6861742880695215
54e8a140f6237526,1469254500,-0.5863685861205878,-0.7584805761784458,-0.7759340681270187,-0.7859502516307348,-0.8076835192313523
54e8a140f6237526,1469254800,-0.625700820112529,-0.824843681136912,-0.8778124970835093,-0.9215687237172204,-0.9624901853591352
54e8a140f6237526,1469255100,-0.6590587056847761,-0.8651744795463383,-0.9185460864592546,-0.947966390199666,-0.9596007267874135
54e8a140f6237526,1469255400,-0.6887934065660984,-0.8925438500318368,-0.9374759004786273,-0.9538739172084998,-0.9567252157269415
54e8a140f6237526,1469255700,-0.7013973499825886,-0.8692305472415858,-0.8761543706048136,-0.8565451636742499,-0.8290220782305942
54e8a140f6237526,1469256000,-0.7311634317802298,-0.9081788334568099,-0.9376062692819068,-0.956304266673575,-0.9820545589861596
54e8a140f6237526,1469256300,-0.7398014403338069,-0.8809882386145669,-0.8775748932989534,-0.8591717421232725,-0.8339946214830161
54e8a140f6237526,1469256600,-0.7565851846187261,-0.8889834319850968,-0.8926068882409768,-0.8930987408650817,-0.9002744570130017
54e8a140f6237526,1469256900,-0.7798676402128536,-0.9191113245575677,-0.9410083144004884,-0.9605164406515245,-0.9804962122053001
54e8a140f6237526,1469257200,-0.7845301233924682,-0.8913256687929973,-0.8837503932047441,-0.8666996626017573,-0.8418928460286301
54e8a140f6237526,1469257500,-0.8072336037072214,-0.9273974461170981,-0.947657659872372,-0.968105347358527,-0.994597718488863
54e8a140f6237526,1469257800,-0.8218168204842993,-0.9350979437253686,-0.950361715675186,-0.9575776442421581,-0.9572189661790863
54e8a140f6237526,1469258100,-0.8144823002635694,-0.879110046090858,-0.849416666976093,-0.8112034260665474,-0.7693463530672087
54e8a140f6237526,1469258400,-0.8124375675962124,-0.8535875243406005,-0.8217258202830464,-0.7991855093329641,-0.7915661115377208
54e8a140f6237526,1469258700,-0.8012617580482913,-0.8077151086735204,-0.7612026462000232,-0.7302312832817892,-0.7097681360590722
54e8a140f6237526,1469259000,-0.7977257836663623,-0.7951711803401642,-0.7635523302145116,-0.7552007949448367,-0.7602886264120073
54e8a140f6237526,1469259300,-0.7912632658295261,-0.7765500078275149,-0.7483264677562558,-0.739730662192051,-0.7358194074094009
54e8a140f6237526,1469259600,-0.7970921817697735,-0.7984507330488604,-0.798939446494128,-0.8166058963200153,-0.8381791234497401
54e8a140f6237526,1469259900,-0.7782737992406962,-0.7415880200779021,-0.7039239014865639,-0.6712176184313046,-0.631835433176074
54e8a140f6237526,1469260200,-0.7839120245157265,-0.7695084296518314,-0.769289976738782,-0.7856245219230913,-0.8143739901095075
54e8a140f6237526,1469260500,-0.7758960791071539,-0.749781671885282,-0.7365212735843909,-0.7283141558779274,-0.7148147123979507
54e8a140f6237526,1469260800,-0.7733499282271385,-0.7499775414117974,-0.7434779219456955,-0.7437984459782783,-0.7468725845160951
54e8a140f6237526,1469261100,-0.7874860684623247,-0.7993976781619582,-0.8290946262623478,-0.8634374651987835,-0.8979274559727095
54e8a140f6237526,1469261400,-0.7921871830989923,-0.8099275391620706,-0.8317959205456739,-0.843179289939935,-0.8408402389433709
54e8a140f6237526,1469261700,-0.794473050759893,-0.8114630353258493,-0.823420890126837,-0.8234858887775803,-0.817625297631537
54e8a140f6237526,1469262000,-0.7930436890837038,-0.8020779549274946,-0.8018001620624184,-0.7931713704318741,-0.7839240203613538
54e8a140f6237526,1469262300,-0.7862659111843335,-0.7790343414762462,-0.7635330360762093,-0.7456375481925622,-0.7311317211171355
54e8a140f6237526,1469262600,-0.7842593781617002,-0.7751842133207723,-0.7648668085171046,-0.7600316711283686,-0.7626936949739135
54e8a140f6237526,1469262900,-0.7702411641878302,-0.7358521208514406,-0.7044720234700523,-0.6788635682346105,-0.6559388840780914
54e8a140f6237526,1469263200,-0.7895082119828472,-0.8039699772374085,-0.8336918328040261,-0.877697219966983,-0.932214366332009
54e8a140f6237526,1469263500,-0.7797238959173625,-0.7702784994645858,-0.7626784420660131,-0.7474747019196948,-0.7157199828284009
54e8a140f6237526,1469263800,-0.7985313828928262,-0.8295345793268101,-0.8652386038690065,-0.9017015465463084,-0.9425908873876401
54e8a140f6237526,1469264100,-0.8031875241388435,-0.834202044134667,-0.8551656996110033,-0.8620754207109924,-0.854842604556464
54e8a140f6237526,1469264400,-0.7895124181569593,-0.7838723701902668,-0.7608010819655016,-0.7251281512372976,-0.6852770783436464
54e8a140f6237526,1469264700,-0.7778866096654634,-0.7506869591057868,-0.7170277076037508,-0.6888164786405893,-0.6744566077521648
54e8a140f6237526,1469265000,-0.763185553597117,-0.7147436860686507,-0.6739518782928754,-0.6482581778795767,-0.6352341048590165
54e8a140f6237526,1469265300,-0.7610176338382054,-0.7227724870504555,-0.7077291171504376,-0.713531902569473,-0.7308791308931017
54e8a140f6237526,1469265600,-0.7486470257672848,-0.6971342068740188,-0.6725203351397189,-0.6601776579611419,-0.6466683109054102
54e8a140f6237526,1469265900,-0.7526581337937563,-0.7246213766214131,-0.7306392205858594,-0.7501839716107426,-0.774549126519341
54e8a140f6237526,1469266200,-0.7208809397915807,-0.6377008217665892,-0.5827627071789296,-0.5294755271236228,-0.4688524870467341
54e8a140f6237526,1469266500,-0.7106291140680226,-0.6318993800034124,-0.6005626948674648,-0.5916965359262868,-0.6034116630050734
54e8a140f6237526,1469266800,-0.7011748884471204,-0.6271556233600887,-0.6083247763632325,-0.608769761279186,-0.6148193383736074
54e8a140f6237526,1469267100,-0.6804318208302084,-0.5871322000354621,-0.5510344943206162,-0.5282518769783558,-0.5058517248875608
54e8a140f6237526,1469267400,-0.6600518228409875,-0.5539820923062234,-0.5138331676293081,-0.4921178517501067,-0.4795538293329561
54e8a140f6237526,1469267700,-0.6514170913289888,-0.5598988169306564,-0.543768837675154,-0.549228510929732,-0.5642894398821956
